tweet_id,cleaned_text,label
QPRCJK66,here proof measles vaccine insert say cause measle,négatif
ZJB0AS14,user user well aware danger measle nearly die age not vaccinate child cruel,négatif
C4RK17S6,user cdc tell healthy adult not forget flu vaccine user,négatif
W7VP743U,user around like ishh ya,positif
XCPLICRG,user i m suspicious vaccine wear way quick current cdc guideline suggest,négatif
AZDG9MYZ,rt lion user user user oneshotonelife measle,positif
CJSUMZVG,hey stupid liberalshear measle disease somalia cause kid be nt vaccinate vaccine prevent disease not cause autism,négatif
N2GVR8PX,do nt believe science do nt believe evolution climate change gmo safety vaccine safety belief without evidence faith,négatif
L3OUMQ7F,measle debate continue tnx svu svu,positif
VM3B757U,blame people not vaccinate child reason different illness making come back,négatif
GWUOU01D,wait elderly woman mentally disabled kid bus stop padadena woman cause corrupt gov vaccination wtf,positif
GRLF2YMB,user nationalism infantile disease measle humanityeinstein true,positif
5P4LF324,baby first set vaccine hope not become crazy today sorry sarai but happen love u though,négatif
157C5OZ6,pfisd sup bring flu vaccine kid areschool free kicktheflu ealliance,négatif
OZMXXB0E,texan attend softball tournament kansa possibly expose measle austin txap texas health,positif
A4WCGR2W,user flu vaccine first sign indoctrinate system flu vaccine worst live virus dead,négatif
TRIA42TR,sun ra measle,positif
ZEV2UAM2,hopefully kid sake that s norovirusbowlcut vaccine,négatif
HOBGE1MT,user innovative vaccine action plan sept agenda european health minister immunizeeurope,négatif
AUU8JW87,user average people complain live long release tension increase immunity boost health,positif
ZTZH87OR,immunization record children doctor,positif
KPPXO9TB,crazy potus official still call parent vaccinate child st century healthyea,négatif
SKJQ3YA7,rt user vital sign prevention shingle vaccine show safe,négatif
6PZFSL80,user study hpv vaccine safe but link faint skin infection user user,positif
NMN7Q3Q6,baby boy get vaccine today cry little lollipop get whip,négatif
36UGMXSJ,vaccinate child people that s fuck disgusting,négatif
9VJUN8JE,hope immunization date miami children museum pic,négatif
9VVMM1A2,measle outbreak dland still good enough attendance raise ticket price hahah oh,positif
9ANI1IJD,user user adopt baby full breed german shepherd owner did nt vaccinate get parvo say,positif
41A0C3ZT,refugeecrisis imagine many people never vaccinate against disease eu,positif
DJXR75H7,what s hockey player get mump be nt suppose vaccine child counteract get mmrshot,négatif
I110AY8G,do nt vaccinate kid worddealbreaker wtf,négatif
Q4BV9IVZ,user user nurse work iron master degree w public health emphasis ask feel vaccination,négatif
39OMR1UT,number measle case surge california wednesday state health department say,positif
1349T83V,user user user impact stat health care law report immunization etc,positif
VG3NIJI8,concern measle increase awareness immunization importance,négatif
71QYA6YO,do nt vaccinate kid fuckin retard,négatif
4E3Z1TLC,user user andreaed say measle do nt fuck,positif
DBFVYMVF,bad tweet user vaccine protect baby discover answer vaccinesnova user pb,négatif
XTN57OAW,user gop stop blame immigrant first ebola measle diseasesbrought ancestorsainf,positif
IXNAQH1T,do nt wan na go work today say little peggy ann mckay measle mump rash gosh bump,positif
9CBXI716,update boxer feinstein call end california vaccine exemption,positif
5DC3F07E,florida doh offer free backtoschool immunization student dislike actually go back,négatif
76A4JV3G,trombone sun bowl stadium university texas el paso,positif
WA0KRCZ3,roald dahl heartbreaking take vaccine vaccine medicine health,positif
1AAAEJXY,,positif
WUF0CPHO,fear free visit involve food mischief baby food give vaccine veterinarian petcare user,négatif
24M8DKUY,uc system require measle shoot,négatif
PAGKFTAF,hi I m idiot parent did nt vaccinate kid think cause autism may paraphrase,négatif
I0VN1B7I,do nt fly car but endemic measle back future one job,négatif
ELJKN7K5,user really go to let inject virus do nt contract virus vaccine not safe,négatif
QPJ6M6TE,user measle case report lancastercounty pa detail,positif
7EMDTGQG,user ellen ur bitch could u promote flushot vaccination ur show u dam well unsafe do nt work,négatif
K5DX7M0N,time month physical immunization checkup baby babysalazar lifeafternicu preemie,négatif
3X59FI7E,disappointingterrifye user millennial survey believe vaccine cause autism,négatif
JPXEX4V2,sell gun walmart do nt vaccinate kid against pertussis good strategy go extinct,négatif
3Z85T42T,user loooking trust pro status member who sell coin follow dm,positif
WSMOFWFX,user user vaccine weaken agent disease immune system learn fight body,négatif
610WUDYE,user everyone else vaccine who spread also risk look,négatif
AZZPP2TK,user what s advice measle vaccine kid ltyr early recd intl travel protect outbreak,positif
3AM7OQA9,measle kill multiple time oregon trail game back elementary school dysentery,positif
FG0KBER7,u fed judge uphold state law require vaccination eliminate exemption base parent stupid belief,négatif
P7VI250E,another outbreak measle case could double ebolastricken country via user,positif
XPXO32ZB,like google measle ask nurse,positif
098URCBP,user vaccine injury study try lessen collateral damage but stop vaccination period kill magnitude,négatif
RRJ8MMCO,flu vaccine may soon require kid nyc detail next user,positif
DC1GOWJY,vaccination free noesocute sanfrancisco noe cute sign,positif
CMN5D4LP,no measle far yay disneyland user,positif
2EQMISHU,tuberculosis exclusive clip forget plague tb measle,négatif
E41RRS90,large measle outbreak traced disneyland declare over california health official declare end,positif
KPEL1XBA,user hear morning bizzarefile,positif
0ILU1TWD,user user hangover like disease u build immunity lol,positif
TGZSDFGI,user ppl dumb often ppl do nt vaccinate kid,négatif
YKLV2YAW,user still say damn measle bring socalled child central america obama tell come,positif
99OB3GZ3,user health dept warn super bowl visitor may expose measle yike,positif
NDCKAO1U,either measle die idk send snack pls,positif
VPNURL09,lesson learn vaccinate kid mump,négatif
SCX4XU6L,carnival yr old year old ride ride learn church encourage tweet shitty carnival priceless,positif
CYI5NOOL,try win back kid trust surprised vaccination afternoon molly,négatif
C161WWG6,respect ur religious belief jeopardize safety herd immunity stop,négatif
YPYVJ0OA,amnews hiv vaccine reality bill gate over million people die disease bill gate,négatif
VGU16TPD,parent do nt vaccinate kid table open discussion pt measle today btw smdh,positif
LW13BERD,free backtoschool immunization irving dalla,négatif
TFNTLZ33,what s bad not get measle shoot go hospital thewalkingdead,positif
1QU492WL,vaccinate damn child pls,négatif
QMO0G7VL,user measle case surge vaccination rate drop via user bc people r stupid,négatif
30FY941P,disneyland measle outbreak include traveler gray harbor teen least people confirm,positif
WYAFLOSI,sb engross volunteer immunity provide exemption liability certain act effective date,positif
ZAFMO1TM,jim carey jenny mccarthy cause st confirm measles death u year thank,négatif
79NNLJD1,good back user user hookem genetic vaccine health,positif
LG8Q7LDO,parent refuse vaccinate kid measle think tomorrowuser user,négatif
CSVR9WC8,health department offer hepatitis vaccination patron southpark restaurant mecklenburg county health,positif
C9W19T6D,bump chin like suck dick measle,positif
6PK0ECOJ,conn expand childhood vaccination program hartford conn ap connecticut department public health,positif
VOTCLOF3,user columbia health department plan hold community clinic long type vaccination,positif
NGLDIUR1,user autism relation use fetal cell vaccine please note,négatif
FI3WHSTJ,study no link vaccine autism new study find measlesmumpsrubella vaccination commonly,négatif
34XPUMBP,do nt vaccinate kid jesus go teach daughter twerk,négatif
OXGSFVPQ,user user user user school immunization requirement different issue sb,positif
7ID5E2AK,mmmmmhmmmm sick kid kid try immunize flu shot but nooooooooo,négatif
9ZODJWXL,user really do nt antivax nonsense vaccinateyourchildren stopwiththestupid child save may,négatif
6J04QZ1W,silly hollywood logic vaccine bad dangerous kid but botox ok,négatif
P4WX8EP7,dr reveal truth vaccine,négatif
OUVHIHWG,proudly stand general decency child vaccinate,négatif
SIZ2CR2M,scary user measle,positif
OW0G8TKD,user user yupper no matter much datum put front vaccinate child value life,négatif
09B6SF4U,come refuse vaccinate child but not dog,positif
NBOQKDL6,cdc recommend get vaccinated virus spread season different,négatif
85O4DJYB,baby kind immunization shot shame do nt one keep become teenager attitude,négatif
J3ALBM1F,really bad news public health chris christie make vaccine issue partisan user,négatif
A1MYFMGN,user measle shoot,négatif
GT0UJ8B6,sick pneumonia hn measle rtuser come w sick idea,positif
FFJQ2Q4N,user expenditure money comparable capital crime do nt rfk jr vaccine lie spread something,négatif
UIIF1JT9,I m not subscribe panic du jour measle remember ebola,positif
ESSWXLMQ,aid n hiv new vaccine boost body immunity could lead cure disease researcher say,négatif
UX6AV6YG,user ask doc measle call measle curious,positif
4HPRNLHP,ppl aware majority kid get measles disneyland unvaccinated mean ur vaxx kid not danger stfu,positif
S907483O,school opening hour late care begin,positif
MBWEJAYE,vaccine preventable death gun preventable death peasinapod,négatif
KS0GEW0G,infowar picture present measle mump ruebella come soon firstworld country near,positif
113WDTAX,vaccinate child stop spread measle protect kid measlesoutbreak,négatif
8B1WXT9T,sa health agency disagree w da nico lahood say vaccine do nt cause autism via mysa,négatif
0G2ZG9O9,do nt vaccinate kid trendy be nt fully informed put child danger,négatif
GT8PIK2S,couple work turn myriad form kid school vaccination watch illegal wave thru no form need,négatif
HUQG4R4M,also even vaccine cause autism do nt would rather child autism dead child guy act like autism,négatif
SUU2YNPC,circumcise ear pierce parental choice vaccinate child should nt not choice affect health other,négatif
ACI0U1UT,wa currently allow vaccine exemption medical personal religious belief might remove ill explain,négatif
JOJIRZO6,measle spread antivaccine movement cause,négatif
QEAB498A,suppose argue against childhood immunization that s not opinion save life people do nt understand,négatif
K4SBJW2W,crazy disease happen cause mfk own medical vaccine company make hella money insurance people ai nt tryna doe hustle,négatif
GMOF8HPG,user measle polio plot demise speak,positif
CAPZ6IJL,user important question measle b vax measle affect pregnancy,positif
Y1NI9FUS,user user user come immunization original argument thing,positif
W800D144,do nt vaccinate child preventable disease whatever reason danger u fail,négatif
44Z8I5TJ,today feed sell twitter fame cancer cure vaccine injury lawsuit need lot coffee wade much bullshit,positif
1VRW4HCA,get four month vaccine want kid chance user,négatif
4SERFCJ0,user do nt deserve k,positif
